member_name,member_type,parsed_date,compressed_size,uncompressed_size,valid_daily_csv,inclusion_status,exclusion_reason,duplicate_date_status,schema_status,notes
__MACOSX/2013/._2013-11-30.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-01.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-02.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-03.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-04.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-05.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-06.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-07.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-08.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-09.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-10.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-11.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-12.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-13.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-14.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-15.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-16.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-17.csv,macos_metadata,,158,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-18.csv,macos_metadata,,142,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-19.csv,macos_metadata,,142,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-20.csv,macos_metadata,,142,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-21.csv,macos_metadata,,142,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-22.csv,macos_metadata,,142,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-23.csv,macos_metadata,,142,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-24.csv,macos_metadata,,142,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-25.csv,macos_metadata,,142,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-26.csv,macos_metadata,,142,277,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-27.csv,macos_metadata,,100,177,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-28.csv,macos_metadata,,100,177,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-29.csv,macos_metadata,,100,177,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-30.csv,macos_metadata,,100,177,False,excluded,macos_metadata,not_applicable,not_applicable,
__MACOSX/2013/._2013-12-31.csv,macos_metadata,,179,284,False,excluded,macos_metadata,not_applicable,not_applicable,
